order_id,customer_id,product_id,order_date,quantity,unit_price,region,revenue
41000,82132,871,2023-04-12,2,285.74,South,571.48
41001,90687,196,2022-09-11,1,232.77,East,232.77
41002,17074,849,2022-08-16,4,437.6,South,1750.4
41003,62653,763,2022-03-04,5,402.32,East,2011.6
41004,67344,780,2024-05-18,2,383.12,South,766.24
41005,62808,121,2022-05-05,2,274.87,South,549.74
41006,63919,621,2022-05-03,5,387.86,West,1939.3000000000002
41007,42979,655,2024-06-02,3,261.23,North,783.69
41008,56412,799,2023-11-04,1,349.88,West,349.88
41009,79258,253,2023-05-04,3,334.76,East,1004.28
41010,21709,497,2023-09-27,2,83.55,South,167.1
41011,52925,239,2023-02-03,4,173.44,East,693.76
41012,26687,119,2022-10-08,3,156.35,East,469.04999999999995
41013,75066,581,2022-01-31,2,393.6,South,787.2
41014,46540,390,2024-04-07,5,416.1,North,2080.5
41015,28165,464,2022-06-21,3,214.54,West,643.62
41016,56889,313,2022-02-19,1,88.46,West,88.46
41017,72055,674,2022-09-12,5,74.89,North,374.45
41018,39194,585,2022-11-25,3,437.57,South,1312.71
41019,51767,756,2022-07-17,5,25.21,North,126.05000000000001
41020,65891,511,2023-03-10,2,235.09,East,470.18
41021,66425,314,2022-10-13,1,301.5,West,301.5
41022,21382,947,2022-02-09,3,105.49,East,316.46999999999997
41023,96123,698,2024-03-20,5,375.34,East,1876.6999999999998
41024,76889,341,2023-05-22,3,196.84,North,590.52
41025,83907,583,2022-03-18,1,20.12,South,20.12
41026,84608,378,2023-01-20,3,370.81,East,1112.43
41027,80234,834,2023-09-16,2,268.3,South,536.6
41028,29184,242,2023-12-05,4,96.95,South,387.8
41029,16902,235,2022-10-25,3,44.02,South,132.06
41030,30647,561,2023-12-18,5,113.32,North,566.5999999999999
41031,59374,216,2023-07-01,2,287.66,East,575.32
41032,39140,682,2023-09-01,5,400.79,North,2003.95
41033,71717,934,2023-09-22,5,451.89,East,2259.45
41034,61730,455,2022-02-15,3,5.43,West,16.29
41035,44546,122,2022-10-01,2,117.79,East,235.58
41036,27004,180,2022-03-20,5,93.07,South,465.34999999999997
41037,59073,908,2022-07-05,2,310.21,South,620.42
41038,68557,188,2022-04-12,1,236.27,West,236.27
41039,63206,954,2023-04-08,3,45.35,North,136.05
41040,22505,558,2022-07-11,4,206.48,South,825.92
41041,66618,899,2023-01-01,2,497.18,West,994.36
41042,97350,984,2023-01-27,1,366.5,South,366.5
41043,47031,804,2023-05-06,4,95.77,South,383.08
41044,53787,638,2022-10-14,5,16.25,West,81.25
41045,24577,829,2023-06-10,3,421.71,West,1265.1299999999999
41046,72625,931,2022-11-23,5,217.76,West,1088.8
41047,18043,684,2024-04-02,5,135.2,East,676.0
41048,44130,577,2023-11-07,1,320.77,East,320.77
41049,69846,422,2023-09-15,2,324.47,West,648.94
41050,61392,974,2022-06-03,5,70.14,East,350.7
41051,64673,578,2022-06-13,4,189.54,North,758.16
41052,16744,792,2022-07-26,2,380.07,North,760.14
41053,60390,621,2022-08-22,4,28.24,South,112.96
41054,49260,150,2022-11-12,5,175.13,East,875.65
41055,63760,771,2023-05-24,5,176.88,South,884.4
41056,13470,292,2022-10-09,1,60.38,East,60.38
41057,41643,657,2023-09-12,4,63.71,West,254.84
41058,14201,811,2022-10-16,4,156.53,North,626.12
41059,80887,202,2024-02-07,1,276.42,West,276.42
41060,90863,749,2023-05-10,5,262.4,East,1312.0
41061,37340,955,2024-05-13,3,234.73,East,704.1899999999999
41062,23488,335,2023-02-04,3,376.84,East,1130.52
41063,15413,438,2024-06-15,5,199.79,East,998.9499999999999
41064,50200,289,2024-05-26,2,459.63,West,919.26
41065,70179,216,2023-01-19,3,292.43,East,877.29
41066,32355,170,2022-08-01,2,431.22,South,862.44
41067,23831,921,2022-09-28,5,368.26,East,1841.3
41068,99357,822,2023-06-24,5,97.48,West,487.40000000000003
41069,86962,896,2022-06-12,4,416.69,West,1666.76
41070,74310,371,2022-01-06,4,228.78,West,915.12
41071,46396,330,2023-10-09,2,16.22,West,32.44
41072,72356,550,2023-10-30,1,426.85,East,426.85
41073,60920,808,2023-04-11,3,227.89,South,683.67
41074,48120,553,2024-01-30,5,206.69,East,1033.45
41075,57786,884,2023-04-30,3,407.85,South,1223.5500000000002
41076,27925,820,2022-10-20,3,85.23,North,255.69
41077,56006,653,2024-02-04,4,354.51,East,1418.04
41078,77627,195,2023-02-19,5,141.59,North,707.95
41079,20842,602,2022-01-07,5,10.4,East,52.0
41080,85459,858,2024-03-31,3,198.8,North,596.4000000000001
41081,89363,395,2022-08-21,5,236.74,West,1183.7
41082,34126,369,2022-06-18,1,284.32,West,284.32
41083,83819,771,2022-08-27,1,173.8,West,173.8
41084,80390,526,2022-12-14,5,238.63,East,1193.15
41085,68074,560,2022-02-10,4,200.18,North,800.72
41086,47817,762,2022-12-24,3,294.54,West,883.6200000000001
41087,15557,159,2023-03-19,2,362.83,East,725.66
41088,14432,111,2022-09-06,4,477.24,West,1908.96
41089,22006,697,2022-01-12,1,131.26,North,131.26
41090,39989,728,2022-06-03,5,190.6,West,953.0
41091,68043,157,2022-07-30,1,311.82,West,311.82
41092,47788,889,2022-07-01,5,332.16,East,1660.8000000000002
41093,74167,803,2024-01-17,1,75.6,West,75.6
41094,62166,429,2022-09-05,4,299.2,North,1196.8
41095,36887,495,2023-03-06,2,210.33,North,420.66
41096,32632,455,2022-06-11,5,30.23,East,151.15
41097,76513,575,2023-04-24,1,311.36,East,311.36
41098,96130,954,2023-09-18,1,352.11,West,352.11
41099,49802,891,2022-04-19,2,239.54,South,479.08
41100,44026,555,2023-03-16,1,493.29,South,493.29
41101,93217,631,2022-12-03,5,466.45,North,2332.25
41102,85706,742,2022-07-04,3,428.49,West,1285.47
41103,82933,810,2022-02-04,1,424.08,South,424.08
41104,40083,634,2023-06-13,4,22.59,West,90.36
41105,11732,542,2023-02-21,4,257.18,North,1028.72
41106,12942,454,2022-02-24,5,373.35,West,1866.75
41107,69853,644,2024-01-08,4,158.24,South,632.96
41108,19429,470,2023-10-20,4,249.47,South,997.88
41109,47268,145,2023-11-05,2,327.04,North,654.08
41110,67676,134,2024-01-08,3,469.85,West,1409.5500000000002
41111,32517,121,2024-05-06,5,320.47,South,1602.3500000000001
41112,73727,133,2023-01-25,2,381.68,East,763.36
41113,38899,135,2023-05-05,1,385.65,East,385.65
41114,25068,200,2023-01-05,1,115.61,North,115.61
41115,75701,585,2022-07-09,2,9.94,East,19.88
41116,88408,253,2023-05-25,3,296.8,East,890.4000000000001
41117,96752,140,2022-04-12,1,368.48,North,368.48
41118,39269,621,2023-03-21,3,219.75,East,659.25
41119,22219,456,2023-09-22,2,491.58,South,983.16
41120,94694,725,2023-03-23,2,126.2,East,252.4
41121,69043,490,2022-08-05,4,66.98,South,267.92
41122,35989,141,2023-10-12,3,485.51,South,1456.53
41123,75263,238,2023-07-21,4,181.56,North,726.24
41124,52406,564,2023-04-10,4,462.65,East,1850.6
41125,99668,171,2022-07-27,4,159.0,West,636.0
41126,26830,682,2022-08-15,2,165.37,South,330.74
41127,38050,209,2022-03-06,1,464.9,East,464.9
41128,42864,718,2023-09-20,1,207.95,East,207.95
41129,53677,864,2022-12-06,2,170.51,South,341.02
41130,29641,171,2024-05-10,3,79.54,South,238.62
41131,23555,836,2024-02-22,5,348.01,West,1740.05
41132,96646,745,2023-04-11,2,26.0,East,52.0
41133,33235,145,2023-02-04,2,110.8,South,221.6
41134,38959,488,2022-07-27,4,245.42,North,981.68
41135,50957,691,2023-03-20,1,209.31,North,209.31
41136,71601,211,2023-03-17,3,311.59,East,934.77
41137,74414,369,2022-03-16,2,368.64,North,737.28
41138,98634,133,2023-06-11,4,188.48,South,753.92
41139,25309,669,2024-03-28,3,64.84,West,194.52
41140,24105,917,2022-05-29,4,303.43,East,1213.72
41141,59813,316,2022-02-17,1,39.69,West,39.69
41142,70833,953,2022-08-26,1,225.26,East,225.26
41143,84208,806,2023-02-19,4,282.0,South,1128.0
41144,40328,716,2022-12-23,1,348.74,East,348.74
41145,73756,994,2022-07-06,5,416.89,West,2084.45
41146,89614,565,2022-08-12,4,8.91,North,35.64
41147,47430,539,2022-03-19,1,329.53,East,329.53
41148,50583,503,2023-07-04,3,218.74,South,656.22
41149,46029,368,2023-12-24,4,335.71,South,1342.84
41150,10405,225,2023-12-28,2,74.32,South,148.64
41151,64012,333,2023-05-11,2,473.32,West,946.64
41152,13560,696,2022-06-14,2,187.14,West,374.28
41153,21575,960,2023-02-02,3,202.0,North,606.0
41154,87395,598,2022-03-03,4,209.65,West,838.6
41155,23153,300,2023-12-11,1,131.87,North,131.87
41156,52077,715,2022-02-16,2,159.47,West,318.94
41157,37013,953,2023-10-02,2,199.26,North,398.52
41158,16690,322,2024-01-06,3,205.52,West,616.5600000000001
41159,97251,144,2022-03-11,4,37.33,East,149.32
41160,71053,770,2024-03-17,4,403.06,East,1612.24
41161,76277,553,2024-04-18,1,473.02,West,473.02
41162,86967,780,2024-05-01,4,117.83,North,471.32
41163,17181,657,2023-05-26,5,429.77,West,2148.85
41164,41305,357,2024-05-30,1,126.3,North,126.3
41165,17731,735,2022-12-03,3,280.07,West,840.21
41166,69175,239,2023-06-29,4,483.61,West,1934.44
41167,82559,419,2024-03-29,1,398.64,North,398.64
41168,10910,142,2022-02-14,4,352.11,West,1408.44
41169,47470,150,2022-02-03,5,129.0,West,645.0
41170,57341,950,2022-02-16,3,304.83,West,914.49
41171,97718,466,2023-12-18,4,64.34,South,257.36
41172,66850,887,2022-02-06,4,480.17,West,1920.68
41173,39390,496,2024-06-03,2,101.6,East,203.2
41174,74229,328,2024-01-11,5,415.82,South,2079.1
41175,73891,509,2022-05-11,3,432.16,East,1296.48
41176,14038,324,2023-03-28,2,157.7,West,315.4
41177,38215,925,2024-04-24,4,191.97,North,767.88
41178,95365,505,2024-02-17,4,397.05,West,1588.2
41179,42899,414,2023-10-23,5,474.1,East,2370.5
41180,53016,302,2023-08-14,2,239.08,South,478.16
41181,32246,784,2023-04-12,4,88.32,South,353.28
41182,59304,402,2022-03-13,5,187.22,North,936.1
41183,28862,693,2022-04-28,3,45.73,East,137.19
41184,67826,130,2022-11-07,2,139.61,North,279.22
41185,32500,978,2022-08-26,1,259.57,North,259.57
41186,92224,453,2024-04-14,5,204.2,South,1021.0
41187,91818,512,2023-07-30,1,58.08,South,58.08
41188,12519,140,2023-12-23,2,476.21,East,952.42
41189,16112,308,2022-09-15,3,69.95,East,209.85000000000002
41190,10992,373,2022-10-16,4,8.04,South,32.16
41191,15647,195,2023-07-05,1,54.46,West,54.46
41192,17597,109,2023-07-31,3,76.06,North,228.18
41193,74167,876,2022-07-12,4,200.22,West,800.88
41194,67170,471,2022-11-12,2,340.68,East,681.36
41195,35633,766,2022-01-17,2,240.47,South,480.94
41196,26854,893,2024-04-24,2,24.48,South,48.96
41197,79102,348,2022-04-07,1,335.06,South,335.06
41198,51472,696,2022-04-01,2,364.65,North,729.3
41199,78821,128,2022-11-10,3,312.29,West,936.8700000000001
41200,87565,119,2022-04-06,1,88.31,East,88.31
41201,88382,428,2022-01-06,1,388.72,North,388.72
41202,88615,551,2023-01-18,1,284.82,North,284.82
41203,84087,242,2023-07-17,2,254.38,North,508.76
41204,90636,279,2023-12-08,2,171.48,South,342.96
41205,78813,314,2022-04-03,1,196.59,South,196.59
41206,29015,717,2024-04-03,1,325.3,North,325.3
41207,11757,461,2022-05-19,4,435.77,South,1743.08
41208,42085,435,2022-08-06,4,32.07,North,128.28
41209,70118,228,2024-05-17,2,449.89,East,899.78
41210,31863,502,2022-01-07,2,187.99,West,375.98
41211,36098,509,2023-03-10,3,156.58,East,469.74
41212,56220,414,2023-11-29,1,453.61,North,453.61
41213,25295,615,2022-02-03,4,423.43,South,1693.72
41214,48555,929,2022-05-10,4,142.86,East,571.44
41215,35821,319,2023-11-06,3,327.02,East,981.06
41216,52372,796,2023-12-22,5,418.15,West,2090.75
41217,31833,596,2022-10-19,5,199.78,North,998.9
41218,63990,993,2023-02-15,4,327.19,South,1308.76
41219,18549,287,2023-09-12,2,319.78,South,639.56
41220,97968,390,2023-10-28,3,396.96,North,1190.8799999999999
41221,49498,774,2024-04-17,1,212.82,North,212.82
41222,30519,463,2023-08-07,1,428.97,West,428.97
41223,57376,523,2024-02-23,1,306.76,North,306.76
41224,58547,712,2022-09-20,5,14.85,West,74.25
41225,13141,254,2023-10-10,1,176.23,West,176.23
41226,21068,274,2022-05-03,3,376.11,South,1128.33
41227,63705,971,2022-01-01,3,378.52,North,1135.56
41228,24256,880,2023-04-10,1,176.78,West,176.78
41229,73721,409,2024-01-02,5,488.99,South,2444.95
41230,42964,361,2022-04-14,1,346.48,East,346.48
41231,15830,698,2023-01-09,3,23.04,West,69.12
41232,25868,260,2023-08-09,3,19.99,East,59.97
41233,16679,748,2023-08-21,4,139.13,East,556.52
41234,74061,936,2023-05-03,1,61.28,North,61.28
41235,21722,603,2022-02-01,4,362.2,West,1448.8
41236,74578,285,2022-10-11,3,414.11,South,1242.33
41237,96045,592,2022-02-21,3,103.47,North,310.40999999999997
41238,23989,137,2022-06-10,4,484.18,North,1936.72
41239,65701,851,2023-09-07,2,219.63,South,439.26
41240,99098,911,2024-02-25,4,431.45,West,1725.8
41241,24919,935,2024-05-04,4,289.87,South,1159.48
41242,51306,643,2022-12-26,4,445.25,West,1781.0
41243,21036,998,2023-08-28,2,268.61,West,537.22
41244,99974,837,2023-10-24,1,240.78,South,240.78
41245,30999,717,2023-01-01,1,416.55,South,416.55
41246,68582,158,2022-08-22,3,258.33,East,774.99
41247,51543,711,2023-03-10,2,59.21,West,118.42
41248,77244,978,2022-09-04,2,273.58,East,547.16
41249,64560,273,2023-02-02,4,11.69,North,46.76
41250,81913,752,2022-05-01,1,351.49,South,351.49
41251,32788,404,2022-06-19,3,376.79,West,1130.3700000000001
41252,89805,446,2022-07-28,4,147.02,South,588.08
41253,70048,858,2022-07-17,3,154.04,South,462.12
41254,98141,168,2022-04-13,5,410.35,South,2051.75
41255,31221,589,2024-06-02,3,426.81,East,1280.43
41256,41757,589,2023-09-23,4,380.7,East,1522.8
41257,69115,675,2022-08-31,5,135.64,North,678.1999999999999
41258,58275,253,2024-03-20,3,440.7,South,1322.1
41259,93605,660,2022-03-19,2,259.17,East,518.34
41260,34324,822,2022-06-06,4,247.16,North,988.64
41261,62753,601,2023-05-04,4,169.12,West,676.48
41262,38734,335,2022-02-18,3,376.17,South,1128.51
41263,60605,319,2024-02-20,1,315.64,South,315.64
41264,29590,293,2023-02-24,4,101.07,North,404.28
41265,33096,358,2023-07-06,2,337.21,East,674.42
41266,62142,594,2022-04-25,5,434.93,South,2174.65
41267,53261,583,2023-02-10,1,313.15,South,313.15
41268,86986,248,2024-02-26,4,394.26,East,1577.04
41269,66698,529,2023-08-01,3,357.64,East,1072.92
41270,60502,464,2022-02-13,4,221.82,West,887.28
41271,57984,266,2022-07-03,1,62.13,North,62.13
41272,66490,945,2022-09-06,2,215.26,West,430.52
41273,48202,649,2022-05-31,5,400.07,East,2000.35
41274,71445,127,2022-10-06,4,415.12,West,1660.48
41275,95869,552,2022-07-05,4,247.15,East,988.6
41276,93199,912,2022-12-09,1,425.24,West,425.24
41277,59972,713,2023-05-11,5,451.44,North,2257.2
41278,19535,161,2022-06-22,5,75.99,East,379.95
41279,48887,608,2024-02-27,4,275.06,North,1100.24
41280,28679,884,2022-12-19,1,406.87,East,406.87
41281,78096,267,2023-09-15,2,424.56,North,849.12
41282,98901,330,2022-09-16,5,454.42,South,2272.1
41283,86281,721,2023-12-31,1,325.1,West,325.1
41284,10030,134,2023-09-26,5,250.82,North,1254.1
41285,68996,821,2022-07-15,1,115.01,North,115.01
41286,18132,796,2023-11-19,5,279.81,East,1399.05
41287,92805,312,2024-04-04,2,311.63,North,623.26
41288,66644,380,2023-04-11,3,374.42,West,1123.26
41289,31227,610,2023-12-16,1,476.23,South,476.23
41290,28674,578,2024-05-21,3,305.61,East,916.83
41291,79430,370,2022-11-24,4,414.51,East,1658.04
41292,14596,978,2022-04-23,2,423.36,East,846.72
41293,26588,860,2023-05-31,4,390.16,North,1560.64
41294,64654,758,2022-12-25,2,149.93,East,299.86
41295,37226,278,2022-09-30,3,118.97,East,356.90999999999997
41296,22453,240,2022-01-21,4,202.89,North,811.56
41297,69552,195,2022-05-07,4,201.68,West,806.72
41298,73692,450,2024-05-13,3,243.79,West,731.37
41299,34524,817,2023-11-25,1,62.67,North,62.67
41300,41843,124,2024-04-28,4,131.48,East,525.92
41301,73140,867,2023-03-12,5,22.12,South,110.60000000000001
41302,22744,822,2023-06-04,2,73.48,North,146.96
41303,92146,250,2022-02-07,4,214.28,West,857.12
41304,48910,822,2022-02-04,3,284.36,South,853.08
41305,17482,180,2022-11-13,4,466.83,South,1867.32
41306,50081,926,2023-07-16,4,193.22,North,772.88
41307,42024,591,2022-07-14,4,7.85,North,31.4
41308,99210,963,2022-12-27,1,66.02,South,66.02
41309,24030,578,2024-06-07,5,84.85,West,424.25
41310,35472,406,2023-07-11,2,83.62,East,167.24
41311,85048,472,2024-02-27,5,179.76,South,898.8
41312,29045,720,2022-05-23,5,162.03,North,810.15
41313,37135,237,2023-11-23,2,402.68,South,805.36
41314,74273,555,2024-03-21,5,479.43,East,2397.15
41315,60677,538,2023-08-28,3,281.71,East,845.1299999999999
41316,95670,477,2022-08-14,1,103.58,South,103.58
41317,90286,912,2022-10-13,5,408.5,South,2042.5
41318,23733,380,2024-02-23,2,236.02,West,472.04
41319,72113,285,2023-05-18,2,293.49,North,586.98
41320,93016,702,2023-08-16,5,369.75,West,1848.75
41321,73832,163,2022-04-27,2,124.79,East,249.58
41322,13098,783,2024-04-29,3,311.66,West,934.98
41323,95160,763,2024-01-31,1,259.87,North,259.87
41324,67119,853,2023-09-23,3,439.11,South,1317.33
41325,65880,918,2022-12-30,2,230.39,East,460.78
41326,64480,418,2022-04-17,2,182.05,West,364.1
41327,50546,763,2022-01-26,4,95.1,East,380.4
41328,53887,915,2022-09-10,3,498.48,South,1495.44
41329,24250,631,2023-12-09,5,46.13,East,230.65
41330,46382,643,2022-01-13,5,33.27,West,166.35000000000002
41331,59999,773,2024-02-18,3,206.6,West,619.8
41332,57022,151,2022-04-20,2,109.13,East,218.26
41333,45472,354,2022-06-28,3,408.85,South,1226.5500000000002
41334,98674,137,2023-11-25,5,51.36,South,256.8
41335,13893,881,2023-02-12,1,316.58,West,316.58
41336,87109,251,2022-12-12,2,358.07,North,716.14
41337,86799,582,2024-02-26,2,372.62,North,745.24
41338,72086,984,2022-04-04,3,363.51,North,1090.53
41339,47301,299,2023-01-06,1,274.67,North,274.67
41340,61594,363,2023-09-10,2,227.25,East,454.5
41341,77261,233,2022-06-12,3,94.4,East,283.20000000000005
41342,50109,845,2022-02-18,3,72.32,East,216.95999999999998
41343,69087,980,2022-12-17,4,181.89,West,727.56
41344,92245,270,2022-06-29,2,94.92,East,189.84
41345,53190,598,2022-04-25,2,243.24,West,486.48
41346,73722,922,2022-05-03,5,139.12,West,695.6
41347,12666,560,2024-03-21,5,437.65,South,2188.25
41348,63513,510,2024-04-01,2,479.55,North,959.1
41349,82688,891,2022-07-07,4,312.77,East,1251.08
41350,80314,959,2023-04-11,2,476.24,West,952.48
41351,26169,678,2024-04-21,4,357.86,East,1431.44
41352,27668,105,2024-05-15,2,82.17,North,164.34
41353,93298,677,2023-01-11,2,432.55,North,865.1
41354,61810,243,2023-09-17,4,51.94,North,207.76
41355,29945,540,2023-11-09,1,485.09,North,485.09
41356,65159,161,2023-07-27,2,350.25,East,700.5
41357,97372,844,2022-06-28,3,375.97,South,1127.91
41358,20079,824,2022-10-09,1,268.28,South,268.28
41359,28362,548,2022-08-04,1,6.53,West,6.53
41360,22919,245,2023-12-07,3,188.28,West,564.84
41361,30800,350,2024-01-11,2,16.03,North,32.06
41362,89294,212,2023-03-24,3,339.34,North,1018.02
41363,64648,691,2022-01-12,3,189.87,West,569.61
41364,67026,521,2022-09-11,2,20.65,East,41.3
41365,61376,757,2023-01-07,3,355.03,South,1065.09
41366,24156,881,2022-04-06,4,296.78,South,1187.12
41367,53039,596,2024-01-24,2,488.36,West,976.72
41368,26239,765,2022-03-10,1,458.87,East,458.87
41369,17089,681,2024-02-05,1,454.65,East,454.65
41370,23014,878,2022-07-12,2,231.49,East,462.98
41371,60105,101,2023-12-27,2,114.28,South,228.56
41372,70211,380,2023-09-04,4,64.48,South,257.92
41373,98854,861,2023-04-24,5,139.23,West,696.15
41374,15917,550,2022-01-16,4,299.87,West,1199.48
41375,25350,349,2022-09-19,5,64.11,West,320.55
41376,84822,544,2024-04-03,4,233.97,North,935.88
41377,15742,779,2023-02-26,4,453.34,South,1813.36
41378,77375,108,2023-12-27,4,412.47,West,1649.88
41379,93871,513,2024-03-23,5,468.02,East,2340.1
41380,90197,589,2023-07-05,5,356.79,North,1783.95
41381,21743,504,2023-09-01,4,284.82,West,1139.28
41382,28891,953,2022-03-15,1,188.57,West,188.57
41383,38483,400,2023-04-16,4,109.66,South,438.64
41384,41135,239,2023-04-02,5,93.61,South,468.05
41385,74058,653,2022-03-07,5,82.19,East,410.95
41386,21682,223,2023-01-26,4,152.81,West,611.24
41387,22798,792,2022-07-13,2,135.6,West,271.2
41388,53919,769,2022-03-29,4,27.94,East,111.76
41389,24198,401,2024-03-22,5,37.56,East,187.8
41390,65502,681,2023-12-16,4,272.28,South,1089.12
41391,42104,446,2023-01-10,5,272.08,North,1360.3999999999999
41392,17603,837,2023-08-19,1,441.14,East,441.14
41393,29009,159,2022-03-21,4,265.54,East,1062.16
41394,48661,732,2022-11-27,2,188.01,South,376.02
41395,39965,666,2022-09-21,4,146.68,South,586.72
41396,33784,409,2023-06-01,3,337.22,North,1011.6600000000001
41397,39340,946,2023-03-09,1,207.14,East,207.14
41398,77689,354,2022-12-06,3,318.07,West,954.21
41399,80297,158,2023-03-12,4,134.11,South,536.44
41400,33569,647,2022-12-29,4,150.61,East,602.44
41401,79102,157,2023-08-14,3,353.19,South,1059.57
41402,59411,924,2023-09-14,4,23.38,East,93.52
41403,37254,206,2024-04-28,2,163.91,South,327.82
41404,37160,704,2023-05-05,3,430.31,South,1290.93
41405,22206,490,2023-02-20,2,362.87,South,725.74
41406,54211,919,2022-05-21,5,465.41,North,2327.05
41407,11533,406,2023-03-03,4,268.15,South,1072.6
41408,81132,704,2022-03-19,3,54.21,West,162.63
41409,96689,625,2023-01-28,1,416.86,South,416.86
41410,52383,813,2023-10-24,1,314.86,West,314.86
41411,16358,507,2022-01-18,5,336.42,East,1682.1000000000001
41412,64395,357,2022-06-03,3,57.72,South,173.16
41413,42035,810,2023-01-04,5,91.08,North,455.4
41414,44459,219,2023-03-28,3,465.05,West,1395.15
41415,51287,472,2023-06-24,2,478.56,South,957.12
41416,30137,390,2023-08-10,3,167.58,East,502.74
41417,92017,831,2022-07-28,1,48.42,North,48.42
41418,47522,779,2024-01-31,3,350.56,East,1051.68
41419,48941,789,2023-04-01,3,117.9,South,353.70000000000005
41420,52057,253,2023-10-15,2,334.99,East,669.98
41421,39689,451,2022-04-29,5,107.62,South,538.1
41422,83588,242,2023-07-16,2,414.74,South,829.48
41423,96938,462,2022-10-01,5,415.62,West,2078.1
41424,81240,826,2023-02-23,3,335.09,South,1005.27
41425,50679,237,2024-06-12,5,196.11,East,980.5500000000001
41426,67428,856,2024-03-02,3,222.53,North,667.59
41427,44045,607,2022-09-27,3,442.51,West,1327.53
41428,53671,382,2023-08-17,4,308.5,West,1234.0
41429,56903,340,2024-01-16,4,297.12,North,1188.48
41430,59670,509,2023-03-10,1,493.87,North,493.87
41431,21715,245,2023-12-09,3,95.6,South,286.79999999999995
41432,31810,548,2022-03-11,4,320.41,East,1281.64
41433,50583,899,2023-09-11,2,439.97,South,879.94
41434,75719,840,2022-06-11,3,8.68,North,26.04
41435,30706,450,2023-09-25,1,413.17,South,413.17
41436,31316,717,2024-06-12,2,234.82,West,469.64
41437,46595,688,2023-10-27,3,425.6,North,1276.8000000000002
41438,69655,851,2022-08-13,1,336.75,East,336.75
41439,12497,670,2024-03-23,2,322.76,South,645.52
41440,23562,418,2022-01-01,4,295.74,West,1182.96
41441,18757,960,2022-02-27,2,268.77,South,537.54
41442,98195,286,2022-08-05,5,218.49,North,1092.45
41443,19018,486,2022-06-25,3,128.31,West,384.93
41444,39277,864,2023-02-05,3,435.34,South,1306.02
41445,54077,935,2023-03-15,1,126.49,South,126.49
41446,92269,418,2023-04-20,1,484.72,West,484.72
41447,59250,877,2022-02-06,4,282.11,West,1128.44
41448,93689,113,2023-05-21,4,349.87,South,1399.48
41449,44572,856,2022-07-11,2,298.05,North,596.1
41450,52020,278,2024-01-12,2,136.67,West,273.34
41451,67264,712,2023-02-08,5,273.34,South,1366.6999999999998
41452,14170,182,2023-11-05,3,298.09,East,894.27
41453,69449,212,2024-06-17,2,284.61,South,569.22
41454,92321,193,2022-11-26,5,69.11,South,345.55
41455,51147,330,2022-07-03,2,424.82,South,849.64
41456,54944,551,2022-02-03,2,487.16,West,974.32
41457,34714,594,2022-01-23,4,80.97,North,323.88
41458,59294,929,2023-04-05,4,283.45,East,1133.8
41459,42711,475,2024-04-30,1,319.58,West,319.58
41460,10220,199,2023-11-14,3,183.01,West,549.03
41461,79776,851,2022-10-15,4,322.44,West,1289.76
41462,49769,417,2024-01-05,3,304.51,West,913.53
41463,71949,771,2024-04-13,1,53.27,West,53.27
41464,87828,702,2022-02-27,5,476.89,East,2384.45
41465,38604,890,2023-04-22,1,314.53,South,314.53
41466,26771,566,2023-12-03,1,105.94,South,105.94
41467,71182,645,2023-01-07,5,255.18,North,1275.9
41468,86759,814,2023-01-12,3,400.13,East,1200.3899999999999
41469,42714,378,2023-02-27,1,241.7,East,241.7
41470,40429,593,2023-03-17,5,212.87,West,1064.35
41471,48759,911,2023-04-14,1,249.86,North,249.86
41472,76095,534,2023-06-13,4,325.76,East,1303.04
41473,11839,205,2023-02-23,1,232.64,East,232.64
41474,77307,779,2023-05-29,1,191.92,North,191.92
41475,34940,283,2023-05-20,3,129.87,East,389.61
41476,17676,596,2022-05-26,1,464.54,South,464.54
41477,93988,986,2022-03-12,1,80.24,West,80.24
41478,26900,299,2022-06-05,3,287.37,South,862.11
41479,71375,492,2023-03-06,5,310.74,East,1553.7
41480,52180,475,2023-10-07,2,328.28,South,656.56
41481,76196,113,2022-04-08,3,77.14,South,231.42000000000002
41482,75913,850,2024-01-01,1,278.85,North,278.85
41483,21474,851,2022-01-19,3,290.99,East,872.97
41484,10159,925,2022-01-28,3,488.2,South,1464.6
41485,25929,857,2024-01-30,4,97.75,West,391.0
41486,46942,162,2022-10-17,2,349.59,East,699.18
41487,12199,331,2023-06-01,1,77.45,West,77.45
41488,22980,901,2022-08-17,2,330.26,West,660.52
41489,52997,548,2022-06-07,5,381.35,South,1906.75
41490,53359,771,2022-06-01,2,227.98,South,455.96
41491,56006,747,2022-12-23,2,437.32,South,874.64
41492,16276,634,2022-10-02,5,229.24,West,1146.2
41493,28372,515,2023-06-16,4,211.39,South,845.56
41494,98697,905,2022-02-20,4,149.57,East,598.28
41495,18168,479,2024-01-23,5,489.69,West,2448.45
41496,34966,334,2024-03-10,5,29.37,North,146.85
41497,14915,838,2024-01-31,5,14.19,West,70.95
41498,49009,977,2023-06-09,4,56.93,South,227.72
41499,58921,633,2022-12-14,5,199.13,North,995.65
41500,74267,968,2023-02-28,3,406.43,East,1219.29
41501,91733,312,2024-02-04,1,383.32,East,383.32
41502,39011,791,2024-02-07,5,252.09,West,1260.45
41503,93474,256,2024-04-11,3,445.9,North,1337.6999999999998
41504,14047,752,2023-06-15,3,433.47,North,1300.41
